"",score.Corr,score.Tree,class_Corr,subclass_Corr,cluster_Corr,class_Tree,subclass_Tree,cluster_Tree,cluster,cluster_score,res.index,quality_score,marker_sum_norm,Norm_Marker_Sum.0.4,contaminationType,contam_sum,Tree_call,Tree_first_cor,Tree_first_bt,Tree_second_bt,Tree_first_KL,Tree_second_KL,number_genes_CPMgt0,number_genes_CPMgt1
AB-S40370_S213_E1-50,0.672972615686488,0.99,Neuronal: Glutamatergic,L5 IT,L5 IT_2,Neuronal: Glutamatergic,L5 IT,L5 IT_2,L5 IT_2,0.99,1,0.448347549523495,0.828125053819553,TRUE,Oligodendrocyte,0.580669736752756,I1,0.672972615686488,0.87,0.05,0.701894262893176,2.21396961096743,6011,6011
AB-S40370_S214_E1-50,0.670323885332455,0.38,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_1,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_12,n73,1.00,0.568309739041446,0.412209476135027,0.756991928038633,TRUE,Endothelial,0.354622042017348,PoorQ,0.670323885332455,0.39,0.19,7.95710636311379,9.700315495843,5050,5050
AB-S40370_S215_E1-50,0.668088177461211,0.98,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_12,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_12,L2/3 IT_12,0.98,1,0.470390706702864,0.919674982925545,TRUE,VLMC,0.999472052820113,PoorQ,0.668088177461211,0.56,0.13,4.40826965260822,5.82563453705751,7269,7269
AB-S40370_S217_E1-50,0.759392071095563,0.96,Neuronal: Glutamatergic,L4 IT,L4 IT_3,Neuronal: Glutamatergic,L4 IT,L4 IT_3,L4 IT_3,0.96,1,0.466947044794475,0.956849414840966,TRUE,Microglia.PVM,0.864823710021332,PoorQ,0.759392071095563,0.34,0.28,2.37599447069484,4.3556683305724,8213,8213
AB-S40370_S218_E1-50,0.565199525220908,0.49,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_10,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_5,n79,0.91,0.813406106089033,0.318377691243998,0.662058138048676,TRUE,Microglia.PVM,1.13894629458494,PoorQ,0.565199525220908,0.58,0.28,5.9396952070753,7.21592374385343,6842,6842
AB-S40370_S220_E1-50,0.218493070077452,0.88,Neuronal: GABAergic,Pvalb,Pvalb_1,Neuronal: Glutamatergic,L6b,L6b_2,L6b_2,0.88,1,0.12367321528682,0.269431401209348,FALSE,Microglia.PVM,0.0626702245224311,PoorQ,0.218493070077452,0.83,0.12,0.435132063104258,3.70192551607622,2229,2229
AB-S40370_S223_E1-50,0.802525100286843,0.59,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_10,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_10,n78,1.00,0.791744840525328,0.52057137478476,0.99820129603094,TRUE,Microglia.PVM,0.782756353177537,PoorQ,0.802525100286843,0.24,0.2,7.60770862284742,7.89723693521778,7542,7542
AB-S40370_S224_E1-50,0.294929881869338,0.5,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_1,Neuronal: Glutamatergic,L6 IT,L6 IT_1,n70,1.00,0.355961112058673,0.15018227774064,0.454544445189434,TRUE,Microglia.PVM,1.13944999997603,PoorQ,0.294929881869338,0.96,0.04,0.105018425587009,2.76799899408734,5116,5116
AB-S40370_S225_E1-50,0.325842042951134,0.42,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_1,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_1,n70,1.00,0.355961112058673,0.308885491246662,0.31605875570703,FALSE,Microglia.PVM,0,PoorQ,0.325842042951134,0.21,0.11,9.5821058466105,9.61833851670326,1591,1591
AB-S40370_S227_E1-50,0.652585982998863,0.6,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_2,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_2,n74,0.72,0.692819375746205,0.477060760086498,0.778611260268338,TRUE,Microglia.PVM,0.814061770507078,Core,0.652585982998863,1,0,0.203083811537056,2.40347647743782,5484,5484
AB-S40370_S228_E1-50,0.183371949475098,0.2,Neuronal: GABAergic,Vip,Vip_18,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_1,n70,0.80,0.355961112058673,0.0877088151750585,0.209673342059462,FALSE,Microglia.PVM,0.227307149347593,PoorQ,0.183371949475098,0.51,0.49,0.72999166628076,1.1369491723921,860,860
AB-S40370_S229_E1-50,0.49948473458832,0.72,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_2,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_1,L2/3 IT_1,0.72,1,0.210591530760002,0.570982749058114,TRUE,Microglia.PVM,0.725658102406519,PoorQ,0.49948473458832,0.24,0.22,7.01788620322126,7.11610423185879,4265,4265
AB-S40370_S588_E1-50,0.259464770190309,0.22,Neuronal: Glutamatergic,L6 IT,L6 IT_2,Neuronal: Glutamatergic,L6 IT,L6 IT_2,n1,1,0,0.153026324388186,0.323198731348027,FALSE,VLMC,0.446181525049383,PoorQ,0.259464770190309,0.5,0.13,6.13563213426216,7.27232331354079,3559,3559
AB-S40370_S589_E1-50,0.308663564148319,0.85,Neuronal: Glutamatergic,L6 IT,L6 IT_1,Neuronal: Glutamatergic,L6 IT,L6 IT_2,L6 IT_2,0.85,1,0.295237323477907,0.48197469730207,TRUE,OPC,1.61703388809886,PoorQ,0.308663564148319,0.41,0.27,2.06625098033132,2.71542588662086,7839,7839
AB-S40370_S590_E1-50,0.228474938509544,0.44,Neuronal: Glutamatergic,L6 IT Car3,L6 IT Car3_2,Neuronal: Glutamatergic,L6 IT,L6 IT_1,n70,0.70,0.355961112058673,0.0382567444598438,0.15881345716023,FALSE,Microglia.PVM,1.31698769251302,PoorQ,0.228474938509544,1,0,0.126004165195784,2.10863183235323,9126,9126
AB-S40370_S591_E1-50,0.483921075010596,0.64,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_5,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_5,n72,0.92,0.461026778099949,0.253557956311096,0.540519497951521,TRUE,Microglia.PVM,2.2847517499676,PoorQ,0.483921075010596,0.2,0.17,8.17500448123987,8.71232539164011,13401,13401
AB-S40370_S592_E1-50,0.204073553375563,0.23,Neuronal: Glutamatergic,L6b,L6b_2,Neuronal: Glutamatergic,L6b,L6b_5,n70,1.00,0.355961112058673,0.0896588372734254,0.27979669993892,FALSE,Microglia.PVM,1.92074921187422,PoorQ,0.204073553375563,0.15,0.13,7.93179071948138,8.48708608975186,9030,9030
AB-S40370_S593_E1-50,0.339915951919962,0.31,Neuronal: Glutamatergic,L6 CT,L6 CT_2,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_5,n71,0.77,0.406617772471431,0.257883611041869,0.410628677436522,TRUE,Endothelial,0.610363840348913,PoorQ,0.339915951919962,0.21,0.18,8.44995468705709,8.98100040756854,6800,6800
AB-S40371_S497_E1-50,0.63787527945573,0.86,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_13,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_5,L2/3 IT_5,0.86,1,0.359252594657821,0.872050645403932,TRUE,Microglia.PVM,1.5686221922714,PoorQ,0.63787527945573,0.27,0.13,7.49449228325975,7.78347247821025,7570,7570
AB-S40371_S498_E1-50,0.71153593700132,0.53,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_13,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_13,n78,1.00,0.791744840525328,0.447743211350188,0.889372888844969,TRUE,Astrocyte,0.93872379353552,I2,0.71153593700132,0.46,0.39,0.851260047099938,1.05045093248187,7463,7463
AB-S40371_S502_E1-50,0.719024783533073,0.71,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_13,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_13,L2/3 IT_13,0.71,1,0.449323876977964,0.905867082018594,TRUE,Microglia.PVM,1.83614068686723,I1,0.719024783533073,0.78,0.21,0.684586764983391,1.67760990496872,9717,9717
AB-S40371_S504_E1-50,0.650069956555468,0.62,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_2,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_5,n78,0.95,0.791744840525328,0.45333071472673,0.920359287915014,TRUE,Microglia.PVM,1.42194863690804,Core,0.650069956555468,1,0,0.13272630233433,1.43504352055964,8280,8280
AB-S40371_S505_E1-50,0.799439489507918,0.53,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_6,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_2,n74,0.76,0.692819375746205,0.543855077061503,0.941256217649475,TRUE,Astrocyte,0.59038456060029,I1,0.799439489507918,0.52,0.23,1.45149313513075,2.48969162151726,8109,8109
AB-S40371_S507_E1-50,0.744430441130722,0.38,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_8,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_1,n73,1.00,0.568309739041446,0.55325628807577,0.962597697446075,TRUE,Microglia.PVM,1.57204543230946,I1,0.744430441130722,0.81,0.18,0.590425843976556,1.75357136344051,9794,9794
AB-S40371_S577_E1-50,0.299214364961383,0.47,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_2,Neuronal: Glutamatergic,L6 CT,L6 CT_2,n95,0.74,0.766842913184377,0.208406481961954,0.314766644291922,FALSE,Astrocyte,0.156867694255695,PoorQ,0.299214364961383,0.67,0.16,0.43806783921312,1.54485063084876,2613,2613
AB-S40371_S580_E1-50,0.73928231372223,0.39,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_6,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_8,n78,0.75,0.791744840525328,0.521997044678193,0.946459610494229,TRUE,Microglia.PVM,0.399318557326637,I1,0.73928231372223,0.76,0.17,0.383045895595247,2.09049075322371,6824,6824
AB-S40371_S581_E1-50,0.654506950580805,0.91,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_1,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_1,L2/3 IT_1,0.91,1,0.43043306270504,0.804060297379965,TRUE,OPC,0.793254186375293,Core,0.654506950580805,0.97,0.03,0.308844906103065,2.04199326374843,8043,8043
AB-S40371_S583_E1-50,0.338470029851812,0.16,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_2,Neuronal: GABAergic,Sst,Sst_2,n2,0.87,0.163397578031725,0.231882236778483,0.313707690316302,FALSE,Endothelial,0.30607799354577,PoorQ,0.338470029851812,0.6,0.27,0.396840833050397,1.26441227338469,4675,4675
AB-S40371_S584_E1-50,0.330349594818391,0.36,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_5,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_5,n72,0.85,0.461026778099949,0.277845014373836,0.395699622980773,FALSE,Microglia.PVM,0.59286946189679,PoorQ,0.330349594818391,0.87,0.11,0.267639177071448,2.1958349380246,4837,4837
AB-S40372_S516_E1-50,0.143881496812793,0.31,Neuronal: Glutamatergic,L6b,L6b_2,Neuronal: Glutamatergic,L6 IT Car3,L6 IT Car3_3,n68,0.73,0.241514582977998,0.103589146884806,0.176985607807857,FALSE,Microglia.PVM,1.01575480379351,PoorQ,0.143881496812793,0.48,0.32,3.06347124977124,3.19377193677055,6257,6257
AB-S40372_S517_E1-50,0.631661035914136,0.98,Neuronal: Glutamatergic,L5 IT,L5 IT_2,Neuronal: Glutamatergic,L5 IT,L5 IT_2,L5 IT_2,0.98,1,0.384456152192428,0.691229684433257,TRUE,Microglia.PVM,1.52474118103105,PoorQ,0.631661035914136,0.24,0.19,8.15161139899593,8.21415424604978,11214,11214
AB-S40372_S523_E1-50,0.76584379685772,1,Neuronal: Glutamatergic,L4 IT,L4 IT_2,Neuronal: Glutamatergic,L4 IT,L4 IT_2,L4 IT_2,1.00,1,0.513867824137121,1.00713421712565,TRUE,Endothelial,1.21737590905365,I1,0.76584379685772,0.64,0.3,0.582950858967355,2.27191548497932,9775,9775
AB-S40372_S540_E1-50,0.315252552142143,0.74,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_1,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_1,L2/3 IT_1,0.74,1,0.177106867434427,0.304925670832074,FALSE,Microglia.PVM,0.693078370378248,PoorQ,0.315252552142143,0.45,0.1,4.52247258975672,5.03282489801672,3608,3608
AB-S40372_S571_E1-50,0.159605456206656,0.29,Neuronal: GABAergic,Lamp5 Lhx6,Lamp5_Lhx6_1,Neuronal: GABAergic,Sst,Sst_11,n38,0.71,0.40457103871738,0.0352118102522713,0.0917067749696255,FALSE,Microglia.PVM,0.420307837793809,PoorQ,0.159605456206656,0.8,0.13,1.69434290224742,2.15753157701168,3130,3130
AB-S40372_S574_E1-50,0.0951595551505744,0.12,Neuronal: GABAergic,Sst,Sst_3,Neuronal: Glutamatergic,L5 ET,L5 ET_2,n1,1,0,0.0185560399882522,0.137282097962601,FALSE,Microglia.PVM,0.942858352367822,PoorQ,0.0951595551505744,0.97,0.01,0.265780776882628,3.6316954491208,5423,5423
AB-S40373_S141_E1-50,0.646518189388334,0.7,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_1,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_1,L2/3 IT_1,0.70,1,0.471503747172939,0.865027270791398,TRUE,Astrocyte,1.42528334346552,Core,0.646518189388334,1,0,0.128737005188366,1.81889636118287,8137,8137
AB-S40374_S612_E1-50,0.270464102269672,0.63,Neuronal: Glutamatergic,L6b,L6b_2,Neuronal: Glutamatergic,L6 CT,L6 CT_3,n95,0.70,0.766842913184377,0.137068155649468,0.346944777891443,FALSE,Microglia.PVM,0.442898202704412,PoorQ,0.270464102269672,0.99,0.01,0.181941702613885,2.48462026158593,2759,2759
AB-S40374_S614_E1-50,0.312680701063892,0.28,Neuronal: Glutamatergic,L5/6 NP,L5/6 NP_3,Neuronal: GABAergic,Sst,Sst_25,n1,1,0,0.21604739455859,0.430698065161624,TRUE,Microglia.PVM,0.779690674533544,PoorQ,0.312680701063892,0.34,0.22,4.25665529786161,4.53426585208356,4243,4243
AB-S40375_S729_E1-50,0.168927764971156,0.24,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_2,Neuronal: GABAergic,Lamp5 Lhx6,Lamp5_Lhx6_1,n2,0.99,0.163397578031725,0,0.0467625652207333,FALSE,Microglia.PVM,0.299078065265877,PoorQ,0.168927764971156,0.79,0.21,0.0845108464115559,1.46071872131937,2026,2026
AB-S40379_S099_E1-50,0.222377088497981,0.31,Neuronal: GABAergic,Vip,Vip_21,Neuronal: GABAergic,Sncg,Sncg_4,n10,0.72,0.370288248337029,0.0915057689067788,0.15606450227192,FALSE,Astrocyte,0.128796781940318,PoorQ,0.222377088497981,1,0,0.203083811537056,2.40347647743782,1643,1643
AB-S40379_S100_E1-50,0.158276599062582,0.26,Neuronal: GABAergic,Vip,Vip_23,Neuronal: Glutamatergic,L6b,L6b_1,n1,1,0,0.0729400983450384,0.0627823107289346,FALSE,Endothelial,0.0514888956577298,PoorQ,0.158276599062582,0.97,0.01,0.12234208439716,3.32955137237598,1087,1087
AB-S40379_S114_E1-50,0.555982300575271,0.49,Neuronal: Glutamatergic,L5 IT,L5 IT_6,Neuronal: Glutamatergic,L5 IT,L5 IT_6,n92,0.87,0.922394678492239,0.321899020248652,0.609810184851297,TRUE,Microglia.PVM,0.386538313825624,PoorQ,0.555982300575271,0.34,0.26,3.3674378858122,4.14686586890526,4443,4443
AB-S40379_S106_E1-50,0.365583317446934,0.38,Neuronal: Glutamatergic,L5 IT,L5 IT_6,Neuronal: Glutamatergic,L6b,L6b_2,n94,0.71,0.534026948661095,0.328549740822695,0.86173311063509,TRUE,Microglia.PVM,3.47076006968429,PoorQ,0.365583317446934,0.56,0.23,2.323203157073,2.71241188818994,11266,11266
AB-S40379_S110_E1-50,0.339436570169249,0.36,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_13,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_2,n1,1,0,0.300733890640322,0.571228767415643,TRUE,Astrocyte,0.699171872804059,PoorQ,0.339436570169249,0.32,0.29,1.30970432321271,5.24898578679574,5688,5688
AB-S40379_S112_E1-50,0.731972912358668,0.4,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_2,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_6,n76,0.76,0.732730683950196,0.527967743601798,0.806642736519743,TRUE,Endothelial,0.314746948744475,Core,0.731972912358668,0.9,0.1,0.287737156092159,1.2670357079793,9677,9677
AB-S40379_S113_E1-50,0.735845919800821,0.87,Neuronal: Glutamatergic,L4 IT,L4 IT_2,Neuronal: Glutamatergic,L4 IT,L4 IT_2,L4 IT_2,0.87,1,0.4410574732098,0.841188408915934,TRUE,Microglia.PVM,0.53988405537176,PoorQ,0.735845919800821,0.73,0.26,3.7288147965975,6.96056916062023,8763,8763
AB-S40379_S122_E1-50,0.498117570066263,0.31,Neuronal: Glutamatergic,L5 IT,L5 IT_7,Neuronal: Glutamatergic,L6 CT,L6 CT_4,n70,1.00,0.355961112058673,0.348839886597501,0.889769012357644,TRUE,Microglia.PVM,2.80692560904087,PoorQ,0.498117570066263,0.43,0.12,5.9318643403469,5.94426959406793,10410,10410
AB-S40379_S123_E1-50,0.744176587290796,0.79,Neuronal: Glutamatergic,L4 IT,L4 IT_2,Neuronal: Glutamatergic,L4 IT,L4 IT_3,L4 IT_3,0.79,1,0.439167064180187,0.78909275358776,TRUE,Microglia.PVM,0.979268575047662,PoorQ,0.744176587290796,0.57,0.18,2.81091390916097,4.743024989894,6884,6884
AB-S40379_S124_E1-50,0.738895140140742,0.99,Neuronal: Glutamatergic,L4 IT,L4 IT_1,Neuronal: Glutamatergic,L4 IT,L4 IT_1,L4 IT_1,0.99,1,0.426070285523005,0.748299816182737,TRUE,Microglia.PVM,0.564891916731948,Core,0.738895140140742,0.97,0.03,0.12482699184124,2.20747930971461,5883,5883
AB-S40380_S182_E1-50,0.2089341312813,0.59,Neuronal: GABAergic,Sst,Sst_23,Neuronal: Glutamatergic,L5 ET,L5 ET_2,n71,0.77,0.406617772471431,0.197640150821361,0.337125929304289,FALSE,VLMC,0.561790994824766,PoorQ,0.2089341312813,0.64,0.29,2.36788714759413,2.77597006912404,4406,4406
AB-S40380_S183_E1-50,0.559095501868338,0.96,Neuronal: Glutamatergic,L4 IT,L4 IT_2,Neuronal: Glutamatergic,L4 IT,L4 IT_3,L4 IT_3,0.96,1,0.479805576769959,0.757025061877469,TRUE,Endothelial,0.442632109065237,PoorQ,0.559095501868338,0.27,0.2,8.3114009982487,9.13889910126476,7826,7826
AB-S40380_S184_E1-50,0.485408728579663,0.99,Neuronal: Glutamatergic,L5/6 NP,L5/6 NP_2,Neuronal: Glutamatergic,L5/6 NP,L5/6 NP_2,L5/6 NP_2,0.99,1,0.182483175416615,0.419488552724222,TRUE,Microglia.PVM,1.23660800118927,PoorQ,0.485408728579663,0.49,0.13,5.17636085219521,5.28535888416562,10455,10455
AB-S40380_S185_E1-50,0.579787031886095,0.35,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_8,Neuronal: Glutamatergic,L5 IT,L5 IT_7,n83,0.79,0.513559611120587,0.33809426609656,0.693962192916821,TRUE,Microglia.PVM,1.39187607530634,I2,0.579787031886095,0.44,0.43,1.33669440048779,2.52142898054116,9335,9335
AB-S40380_S191_E1-50,0.259623334735416,0.63,Neuronal: GABAergic,Vip,Vip_5,Neuronal: Glutamatergic,L5 ET,L5 ET_2,n71,0.84,0.406617772471431,0.156991213655539,0.262288664090807,FALSE,Oligodendrocyte,0.946535503601718,PoorQ,0.259623334735416,0.23,0.22,10.1818571327635,10.3086018034921,7053,7053
AB-S40380_S192_E1-50,0.166073268188472,0.3,Neuronal: GABAergic,Sst Chodl,Sst Chodl_1,Neuronal: Glutamatergic,L5 ET,L5 ET_1,n69,0.73,0.28927170390585,0.0316609111374899,0.221622531496824,FALSE,Microglia.PVM,1.53298325733188,PoorQ,0.166073268188472,0.25,0.16,8.93480860406717,9.85031737993124,10181,10181
AB-S40380_S212_E1-50,0.335861617911122,0.58,Neuronal: Glutamatergic,L4 IT,L4 IT_1,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_2,n72,0.91,0.461026778099949,0.393911605923528,0.481139105093945,TRUE,Endothelial,0.139917770077521,PoorQ,0.335861617911122,0.96,0.04,0.00750290782744123,2.99955502788605,6188,6188
AB-S40380_S228_E1-50,0.524960388528999,0.51,Neuronal: Glutamatergic,L5 IT,L5 IT_2,Neuronal: Glutamatergic,L6 CT,L6 CT_1,n70,1.00,0.355961112058673,0.442715378162932,0.815661910841118,TRUE,Endothelial,2.20117483125002,PoorQ,0.524960388528999,0.32,0.19,5.09125335312113,6.67916920822564,12051,12051
AB-S40380_S237_E1-50,0.257958420050189,0.16,Neuronal: GABAergic,Sst,Sst_7,Neuronal: GABAergic,Sncg,Sncg_2,n2,0.85,0.163397578031725,0.168960486361336,0.412444091330691,TRUE,Microglia.PVM,2.58272281667573,PoorQ,0.257958420050189,0.34,0.28,5.32388154058645,5.54013001727791,13295,13295
AB-S40380_S271_E1-50,0.243215969631113,0.38,Neuronal: Glutamatergic,L6 CT,L6 CT_3,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_8,n78,0.75,0.791744840525328,0.152006487556901,0.332218498349418,FALSE,Microglia.PVM,1.42880133238188,PoorQ,0.243215969631113,0.3,0.12,8.46609662174387,9.12536475398413,8064,8064
AB-S40380_S272_E1-50,0.315583617990645,0.32,Neuronal: Glutamatergic,L6 IT Car3,L6 IT Car3_2,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_2,n1,1,0,0.129764147596425,0.349924650014495,FALSE,Microglia.PVM,1.57797889251569,PoorQ,0.315583617990645,0.47,0.14,6.61448501457809,7.61465585433904,8816,8816
AB-S40380_S274_E1-50,0.230909693665278,0.25,Neuronal: Glutamatergic,L5 IT,L5 IT_6,Neuronal: Glutamatergic,L6 IT Car3,L6 IT Car3_3,n1,1,0,0.174662349473274,0.441497537630464,TRUE,Microglia.PVM,0.601884578540237,PoorQ,0.230909693665278,0.15,0.14,9.94705232374583,10.0131701488072,5071,5071
AB-S40380_S431_E1-50,0.174145594071174,0.28,Neuronal: GABAergic,Sst,Sst_23,Neuronal: Glutamatergic,L4 IT,L4 IT_2,n1,1,0,0.0578919257652666,0.152949913982986,FALSE,Microglia.PVM,0.560830852017804,PoorQ,0.174145594071174,0.91,0.08,0.640933103104969,1.64361322091017,3680,3680
AB-S40380_S438_E1-50,0.341386556489849,0.68,Neuronal: Glutamatergic,L6 CT,L6 CT_1,Neuronal: Glutamatergic,L6b,L6b_5,n98,0.88,0.629029507078288,0.358334290192865,0.753982557015116,TRUE,Microglia.PVM,2.40899606432132,PoorQ,0.341386556489849,0.94,0.03,0.468289593630256,2.53821278579436,10918,10918
AB-S40380_S440_E1-50,0.155334980555533,0.24,Neuronal: Glutamatergic,L6b,L6b_5,Neuronal: Glutamatergic,L6b,L6b_4,n1,1,0,0,0.148938510757784,FALSE,Microglia.PVM,1.23282186249192,PoorQ,0.155334980555533,0.74,0.22,1.10740313006562,2.54998496143656,9037,9037
AB-S40380_S098_E1-50,0.685551972263788,0.58,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_3,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_3,n83,1.00,0.513559611120587,0.442147936951544,0.790624475115815,TRUE,Microglia.PVM,0.420442265897295,PoorQ,0.685551972263788,0.41,0.21,5.46450834550875,5.67211505839763,5940,5940
AB-S40380_S099_E1-50,0.689144262909489,0.33,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_12,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_12,n78,0.95,0.791744840525328,0.461621292262132,0.855949955350514,TRUE,VLMC,0.310256934738417,PoorQ,0.689144262909489,0.59,0.11,4.08227404626128,4.18884459400301,5269,5269
AB-S40380_S100_E1-50,0.618592421271309,0.41,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_3,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_3,n83,1.00,0.513559611120587,0.341660918419115,0.527731784274658,TRUE,Microglia.PVM,0.0698411258616497,I1,0.618592421271309,0.56,0.27,0.854198904964015,0.859221313117819,4106,4106
AB-S40380_S101_E1-50,0.280385070133712,0.24,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_13,Neuronal: Glutamatergic,L5 IT,L5 IT_7,n1,1,0,0.262040281308342,0.735458256535636,TRUE,VLMC,3.44523555364825,PoorQ,0.280385070133712,1,0,0.0154156599681952,3.52756875419027,9402,9402
AB-S40380_S209_E1-50,0.737561054911264,0.63,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_6,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_1,n74,0.84,0.692819375746205,0.516242554186625,0.981951118659507,TRUE,VLMC,1.03585498879328,PoorQ,0.737561054911264,0.44,0.41,6.52314708955653,7.65514451584534,8647,8647
AB-S40384_S425_E1-50,0.769475732537259,1,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_1,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_1,L2/3 IT_1,1.00,1,0.369758044172709,0.822888872415238,TRUE,Microglia.PVM,0.624601369078735,I1,0.769475732537259,0.85,0.06,0.0530157264123482,2.61821996146822,7176,7176
AB-S40384_S426_E1-50,0.0647271388890154,0.34,Neuronal: GABAergic,Vip,Vip_18,Neuronal: Glutamatergic,L6 CT,L6 CT_2,n1,1,0,0.0581849012693101,0.0827039769842543,FALSE,Microglia.PVM,0.491643225486464,PoorQ,0.0647271388890154,0.28,0.23,8.23378988241954,8.73871780499421,2303,2303
AB-S40384_S436_E1-50,0.188801863608011,0.63,Neuronal: Glutamatergic,L6 CT,L6 CT_4,Neuronal: Glutamatergic,L6b,L6b_3,n94,0.73,0.534026948661095,0.109766104077542,0.247668650756574,FALSE,Microglia.PVM,1.27913466780907,PoorQ,0.188801863608011,0.24,0.22,7.80883014269227,8.45925532488868,5871,5871
AB-S40384_S437_E1-50,0.225284497804492,0.79,Neuronal: Glutamatergic,L5 IT,L5 IT_7,Neuronal: Glutamatergic,L5 ET,L5 ET_1,L5 ET_1,0.79,1,0.176806647159557,0.291034788285568,FALSE,Microglia.PVM,0.344643760371035,PoorQ,0.225284497804492,0.16,0.15,8.17632365004033,8.23815042058197,2849,2849
AB-S40384_S205_E1-50,0.72627763909807,0.72,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_10,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_5,L2/3 IT_5,0.72,1,0.508808991099872,0.959766268160245,TRUE,Microglia.PVM,1.84550471288796,PoorQ,0.72627763909807,0.17,0.09,9.78655971193894,10.2861809880503,11950,11950
AB-S40384_S206_E1-50,0.748911486894637,1,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_1,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_1,L2/3 IT_1,1.00,1,0.528401387203004,0.828588486814753,TRUE,Endothelial,0.579296867249474,I2,0.748911486894637,0.6,0.4,0.56637684989309,1.51107532756567,8089,8089
AB-S40384_S215_E1-50,0.615806752593999,0.62,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_6,Neuronal: Glutamatergic,L2/3 IT,L2/3 IT_6,n76,0.90,0.732730683950196,0.380415611105022,0.78640528310203,TRUE,Microglia.PVM,2.41596829571158,Core,0.615806752593999,0.94,0.05,0.448668743524974,2.60946874423727,12541,12541
